customer_id,age,region,signup_date,acquisition_channel,acquisition_campaign_id
CUST037899,41,South,2024-09-17,Social Media,CAMP22
CUST037900,63,South,2021-03-14,Social Media,CAMP21
CUST037901,18,West,2025-12-26,Paid Search,CAMP16
CUST037902,69,East,2024-02-13,Paid Search,CAMP14
CUST037903,27,North,2024-02-11,Email,CAMP10
CUST037904,40,East,2023-12-12,Organic,
CUST037905,38,South,2024-01-24,Paid Search,CAMP13
CUST037906,71,South,2021-07-24,Paid Search,CAMP18
CUST037907,59,Central,2025-05-13,Email,CAMP06
CUST037908,20,North,2024-06-28,Paid Search,CAMP14
CUST037909,67,East,2021-10-10,Organic,
CUST037910,57,North,2022-01-22,Social Media,CAMP19
CUST037911,21,East,2024-01-02,Email,CAMP07
CUST037912,63,Central,2021-06-20,Email,CAMP09
CUST037913,19,East,2025-04-20,Organic,
CUST037914,42,Central,2021-05-03,Organic,
CUST037915,27,East,2024-11-26,Email,CAMP09
CUST037916,18,North,2025-11-08,Organic,
CUST037917,50,East,2022-11-08,Organic,
CUST037918,57,North,2022-05-28,Organic,
CUST037919,45,East,2025-10-24,Social Media,CAMP20
CUST037920,37,North,2025-04-06,Email,CAMP05
CUST037921,47,North,2021-10-12,Email,CAMP07
CUST037922,26,North,2023-08-18,Paid Search,CAMP13
CUST037923,20,South,2023-01-14,Paid Search,CAMP11
CUST037924,27,West,2025-04-12,Paid Search,CAMP16
CUST037925,21,West,2024-10-03,Email,CAMP02
CUST037926,62,North,2025-01-01,Email,CAMP08
CUST037927,53,West,2023-02-08,Email,CAMP10
CUST037928,28,North,2022-04-23,Social Media,CAMP20
CUST037929,51,North,2023-04-23,Social Media,CAMP25
CUST037930,46,West,2023-06-06,Organic,
CUST037931,24,South,2025-03-27,Paid Search,CAMP16
CUST037932,74,South,2022-02-14,Social Media,CAMP20
CUST037933,72,South,2024-06-14,Email,CAMP03
CUST037934,62,East,2022-10-22,Organic,
CUST037935,64,East,2025-09-09,Email,CAMP07
CUST037936,49,West,2025-11-07,Organic,
CUST037937,64,North,2021-05-22,Email,CAMP02
CUST037938,48,North,2022-12-19,Email,CAMP10
CUST037939,27,East,2024-11-16,Organic,
CUST037940,27,Central,2021-08-12,Organic,
CUST037941,67,West,2022-03-17,Email,CAMP05
CUST037942,43,North,2023-08-25,Email,CAMP03
CUST037943,60,South,2023-08-01,Organic,
CUST037944,26,South,2024-07-27,Paid Search,CAMP17
CUST037945,43,Central,2025-07-25,Social Media,CAMP25
CUST037946,22,Central,2022-08-28,Social Media,CAMP23
CUST037947,30,North,2022-11-01,Email,CAMP10
CUST037948,24,East,2023-04-24,Paid Search,CAMP14
CUST037949,30,South,2025-05-03,Email,CAMP02
CUST037950,53,South,2025-01-28,Social Media,CAMP22
CUST037951,18,East,2021-07-17,Email,CAMP02
CUST037952,29,West,2022-07-19,Social Media,CAMP19
CUST037953,58,East,2025-06-23,Social Media,CAMP24
CUST037954,26,East,2025-05-05,Email,CAMP06
CUST037955,50,West,2024-08-01,Organic,
CUST037956,68,South,2024-11-07,Email,CAMP07
CUST037957,63,East,2022-05-27,Paid Search,CAMP11
CUST037958,25,North,2024-10-17,Paid Search,CAMP12
CUST037959,26,South,2024-01-19,Organic,
CUST037960,58,East,2025-05-22,Email,CAMP02
CUST037961,38,Central,2021-07-16,Email,CAMP02
CUST037962,42,North,2024-01-28,Organic,
CUST037963,45,West,2024-02-08,Organic,
CUST037964,51,East,2023-03-15,Social Media,CAMP19
CUST037965,44,West,2022-08-30,Organic,
CUST037966,19,North,2025-04-27,Email,CAMP10
CUST037967,23,East,2025-11-25,Email,CAMP01
CUST037968,18,East,2023-12-21,Email,CAMP01
CUST037969,33,South,2024-09-03,Paid Search,CAMP14
CUST037970,65,North,2022-07-17,Social Media,CAMP25
CUST037971,74,East,2021-10-02,Paid Search,CAMP15
CUST037972,45,South,2022-02-13,Email,CAMP01
CUST037973,19,Central,2021-12-26,Organic,
CUST037974,22,West,2022-10-20,Paid Search,CAMP13
CUST037975,65,North,2025-06-11,Email,CAMP06
CUST037976,37,South,2024-10-08,Email,CAMP06
CUST037977,69,South,2023-04-17,Paid Search,CAMP13
CUST037978,47,West,2022-01-26,Paid Search,CAMP14
CUST037979,68,East,2025-10-19,Social Media,CAMP20
CUST037980,25,South,2024-05-07,Paid Search,CAMP17
CUST037981,67,North,2025-09-24,Organic,
CUST037982,49,East,2023-02-16,Social Media,CAMP19
CUST037983,43,South,2023-11-02,Social Media,CAMP22
CUST037984,48,North,2021-10-22,Organic,
CUST037985,36,West,2022-01-10,Organic,
CUST037986,52,Central,2024-03-20,Social Media,CAMP19
CUST037987,62,West,2024-01-30,Email,CAMP08
CUST037988,64,North,2025-11-20,Email,CAMP02
CUST037989,74,Central,2025-12-08,Email,CAMP03
CUST037990,41,East,2021-02-27,Email,CAMP06
CUST037991,62,South,2025-05-16,Organic,
CUST037992,69,West,2024-03-07,Social Media,CAMP19
CUST037993,19,North,2022-03-08,Paid Search,CAMP16
CUST037994,45,North,2021-10-08,Social Media,CAMP25
CUST037995,58,West,2025-06-30,Paid Search,CAMP17
CUST037996,44,North,2021-02-24,Social Media,CAMP23
CUST037997,23,East,2023-08-22,Paid Search,CAMP14
CUST037998,56,East,2021-12-23,Social Media,CAMP22
CUST037999,41,Central,2025-11-01,Organic,
CUST038000,53,South,2021-09-20,Organic,
CUST038001,18,South,2024-05-22,Organic,
CUST038002,18,East,2022-05-14,Paid Search,CAMP17
CUST038003,52,East,2022-06-24,Organic,
CUST038004,74,East,2024-02-09,Social Media,CAMP19
CUST038005,55,Central,2022-06-03,Organic,
CUST038006,72,West,2025-06-14,Paid Search,CAMP13
CUST038007,67,Central,2023-06-16,Social Media,CAMP22
CUST038008,34,South,2021-05-18,Organic,
CUST038009,23,West,2023-07-22,Email,CAMP05
CUST038010,50,Central,2022-03-14,Paid Search,CAMP18
CUST038011,53,North,2025-07-28,Social Media,CAMP25
CUST038012,62,East,2021-02-09,Paid Search,CAMP18
CUST038013,48,East,2021-08-11,Organic,
CUST038014,71,East,2023-06-26,Social Media,CAMP22
CUST038015,66,East,2022-05-27,Organic,
CUST038016,51,West,2022-10-24,Organic,
CUST038017,49,North,2022-02-06,Social Media,CAMP25
CUST038018,19,Central,2025-07-22,Social Media,CAMP24
CUST038019,63,West,2021-01-02,Organic,
CUST038020,57,South,2021-08-19,Organic,
CUST038021,69,North,2025-10-07,Social Media,CAMP24
CUST038022,23,West,2023-06-19,Social Media,CAMP22
CUST038023,26,North,2025-09-09,Social Media,CAMP22
CUST038024,56,East,2025-03-04,Social Media,CAMP19
CUST038025,46,East,2022-07-09,Email,CAMP02
CUST038026,52,Central,2024-08-14,Email,CAMP02
CUST038027,43,South,2021-09-26,Organic,
CUST038028,55,West,2024-01-24,Organic,
CUST038029,56,Central,2022-09-24,Paid Search,CAMP18
CUST038030,28,East,2024-06-04,Social Media,CAMP20
CUST038031,62,North,2021-09-22,Paid Search,CAMP18
CUST038032,46,North,2025-03-09,Email,CAMP05
CUST038033,51,South,2022-05-07,Organic,
CUST038034,53,South,2023-04-29,Paid Search,CAMP14
CUST038035,61,South,2025-03-15,Social Media,CAMP21
CUST038036,35,East,2023-05-26,Organic,
CUST038037,18,East,2023-08-28,Social Media,CAMP25
CUST038038,28,South,2021-08-04,Email,CAMP07
CUST038039,74,East,2024-07-23,Email,CAMP03
CUST038040,30,East,2025-11-06,Social Media,CAMP22
CUST038041,32,East,2024-09-05,Paid Search,CAMP17
CUST038042,67,West,2025-07-30,Organic,
CUST038043,31,South,2025-12-07,Organic,
CUST038044,44,South,2024-05-07,Social Media,CAMP24
CUST038045,39,East,2025-04-27,Organic,
CUST038046,56,Central,2023-08-06,Organic,
CUST038047,52,East,2022-10-06,Organic,
CUST038048,47,South,2023-11-17,Social Media,CAMP20
CUST038049,47,North,2025-04-09,Email,CAMP06
CUST038050,66,East,2021-11-15,Paid Search,CAMP12
CUST038051,51,Central,2024-02-15,Paid Search,CAMP16
CUST038052,47,West,2024-06-16,Paid Search,CAMP17
CUST038053,69,East,2024-07-22,Social Media,CAMP20
CUST038054,23,North,2024-08-23,Email,CAMP10
CUST038055,66,North,2024-04-08,Organic,
CUST038056,29,West,2024-01-26,Social Media,CAMP21
CUST038057,37,South,2025-08-23,Email,CAMP07
CUST038058,18,South,2021-01-13,Paid Search,CAMP14
CUST038059,51,North,2023-04-06,Email,CAMP07
CUST038060,66,Central,2021-05-18,Email,CAMP06
CUST038061,40,South,2025-05-29,Paid Search,CAMP13
CUST038062,56,North,2021-09-22,Paid Search,CAMP12
CUST038063,40,South,2024-11-08,Social Media,CAMP22
CUST038064,62,West,2024-07-25,Email,CAMP10
CUST038065,75,South,2022-08-14,Social Media,CAMP19
CUST038066,59,West,2023-02-18,Social Media,CAMP19
CUST038067,37,West,2022-01-09,Paid Search,CAMP14
CUST038068,65,South,2025-01-21,Organic,
CUST038069,20,Central,2024-07-13,Organic,
CUST038070,75,North,2025-10-27,Social Media,CAMP25
CUST038071,66,West,2024-01-01,Email,CAMP04
CUST038072,55,East,2023-08-02,Organic,
CUST038073,54,South,2025-08-21,Paid Search,CAMP18
CUST038074,32,South,2022-07-30,Organic,
CUST038075,43,East,2025-05-26,Social Media,CAMP23
CUST038076,23,South,2023-11-24,Email,CAMP06
CUST038077,37,East,2024-12-05,Organic,
CUST038078,52,East,2022-08-18,Paid Search,CAMP12
CUST038079,39,West,2023-06-12,Organic,
CUST038080,62,North,2022-12-19,Social Media,CAMP19
CUST038081,67,South,2024-11-06,Paid Search,CAMP17
CUST038082,50,East,2021-05-06,Email,CAMP04
CUST038083,37,West,2025-09-29,Organic,
CUST038084,35,South,2022-09-03,Organic,
CUST038085,49,South,2023-01-02,Organic,
CUST038086,59,Central,2025-11-13,Organic,
CUST038087,25,North,2021-07-04,Paid Search,CAMP14
CUST038088,43,West,2024-09-26,Organic,
CUST038089,43,West,2021-06-28,Social Media,CAMP23
CUST038090,34,South,2025-09-05,Social Media,CAMP20
CUST038091,31,East,2022-05-30,Email,CAMP02
CUST038092,66,East,2022-07-28,Social Media,CAMP20
CUST038093,43,West,2024-10-21,Email,CAMP09
CUST038094,51,Central,2022-02-09,Email,CAMP02
CUST038095,20,South,2021-06-19,Email,CAMP08
CUST038096,34,South,2021-05-11,Email,CAMP03
CUST038097,30,South,2025-07-27,Email,CAMP10
CUST038098,37,North,2023-10-17,Paid Search,CAMP14
CUST038099,66,North,2025-10-11,Social Media,CAMP19
CUST038100,51,Central,2025-01-20,Social Media,CAMP22
CUST038101,70,South,2022-11-01,Email,CAMP01
CUST038102,42,North,2025-11-18,Paid Search,CAMP18
CUST038103,62,North,2025-01-02,Social Media,CAMP24
CUST038104,27,Central,2022-01-14,Social Media,CAMP24
CUST038105,65,North,2021-10-18,Email,CAMP08
CUST038106,53,West,2021-05-09,Email,CAMP06
CUST038107,20,West,2021-04-19,Social Media,CAMP19
CUST038108,57,West,2023-03-24,Email,CAMP08
CUST038109,45,South,2023-02-12,Organic,
CUST038110,18,East,2022-12-26,Email,CAMP04
CUST038111,67,South,2021-04-23,Paid Search,CAMP16
CUST038112,49,South,2024-01-26,Social Media,CAMP25
CUST038113,53,West,2021-04-06,Paid Search,CAMP17
CUST038114,51,East,2023-11-24,Paid Search,CAMP12
CUST038115,23,East,2021-08-03,Email,CAMP09
CUST038116,37,West,2023-11-24,Email,CAMP04
CUST038117,58,West,2022-06-27,Email,CAMP07
CUST038118,37,Central,2025-10-22,Email,CAMP06
CUST038119,69,West,2021-09-25,Organic,
CUST038120,36,East,2025-01-17,Organic,
CUST038121,44,North,2023-11-30,Organic,
CUST038122,43,East,2023-06-24,Organic,
CUST038123,19,East,2025-03-02,Organic,
CUST038124,65,East,2021-12-20,Social Media,CAMP22
CUST038125,25,East,2025-04-17,Social Media,CAMP21
CUST038126,45,North,2025-03-11,Paid Search,CAMP14
CUST038127,70,West,2025-05-19,Email,CAMP03
CUST038128,75,South,2021-04-11,Paid Search,CAMP17
CUST038129,31,West,2023-09-26,Social Media,CAMP24
CUST038130,39,North,2022-11-01,Social Media,CAMP22
CUST038131,50,West,2022-04-02,Social Media,CAMP25
CUST038132,58,East,2022-08-24,Organic,
CUST038133,32,East,2023-10-31,Email,CAMP08
CUST038134,49,North,2021-03-05,Email,CAMP07
CUST038135,66,Central,2024-03-01,Social Media,CAMP22
CUST038136,62,North,2022-09-20,Paid Search,CAMP15
CUST038137,65,North,2024-08-12,Organic,
CUST038138,69,Central,2022-01-13,Paid Search,CAMP16
CUST038139,67,West,2024-07-23,Paid Search,CAMP15
CUST038140,47,Central,2024-03-08,Social Media,CAMP20
CUST038141,74,Central,2021-12-19,Email,CAMP04
CUST038142,46,South,2022-06-18,Social Media,CAMP23
CUST038143,59,West,2022-04-16,Paid Search,CAMP13
CUST038144,72,North,2025-08-17,Social Media,CAMP19
CUST038145,20,Central,2024-04-01,Organic,
CUST038146,72,East,2024-08-31,Email,CAMP04
CUST038147,65,Central,2021-06-12,Social Media,CAMP20
CUST038148,75,East,2021-08-23,Social Media,CAMP21
CUST038149,62,East,2025-12-30,Social Media,CAMP19
CUST038150,27,Central,2024-11-23,Paid Search,CAMP16
CUST038151,35,South,2024-12-23,Email,CAMP01
CUST038152,18,South,2025-08-25,Organic,
CUST038153,53,Central,2025-03-21,Social Media,CAMP24
CUST038154,43,Central,2021-03-29,Email,CAMP02
CUST038155,45,West,2022-07-13,Social Media,CAMP21
CUST038156,60,East,2023-01-11,Social Media,CAMP22
CUST038157,65,North,2021-10-02,Social Media,CAMP20
CUST038158,22,East,2025-06-21,Organic,
CUST038159,71,West,2025-09-01,Paid Search,CAMP12
CUST038160,39,North,2021-10-19,Email,CAMP08
CUST038161,61,South,2024-10-25,Social Media,CAMP23
CUST038162,51,North,2025-01-25,Paid Search,CAMP17
CUST038163,43,South,2021-02-22,Paid Search,CAMP12
CUST038164,30,East,2021-08-17,Email,CAMP10
CUST038165,28,North,2025-09-26,Organic,
CUST038166,60,East,2022-04-03,Email,CAMP07
CUST038167,36,North,2025-01-03,Social Media,CAMP25
CUST038168,31,West,2024-04-19,Email,CAMP02
CUST038169,18,West,2023-09-12,Email,CAMP08
CUST038170,66,East,2021-02-18,Email,CAMP06
CUST038171,40,Central,2023-11-13,Social Media,CAMP20
CUST038172,38,North,2024-12-02,Organic,
CUST038173,39,Central,2022-05-23,Paid Search,CAMP11
CUST038174,52,North,2024-05-14,Organic,
CUST038175,45,East,2023-01-07,Social Media,CAMP23
CUST038176,49,North,2025-09-27,Paid Search,CAMP13
CUST038177,34,Central,2023-07-10,Paid Search,CAMP12
CUST038178,35,East,2021-01-11,Social Media,CAMP22
CUST038179,68,South,2021-10-18,Organic,
CUST038180,43,East,2021-12-22,Social Media,CAMP21
CUST038181,74,Central,2022-10-09,Organic,
CUST038182,67,North,2023-02-02,Paid Search,CAMP11
CUST038183,59,South,2023-07-12,Social Media,CAMP22
CUST038184,49,North,2024-08-01,Organic,
CUST038185,66,North,2024-08-26,Social Media,CAMP24
CUST038186,21,Central,2023-06-11,Email,CAMP04
CUST038187,46,East,2023-09-28,Social Media,CAMP24
CUST038188,59,North,2021-07-19,Social Media,CAMP23
CUST038189,24,West,2024-12-30,Email,CAMP06
CUST038190,28,Central,2021-04-02,Organic,
CUST038191,21,Central,2025-11-09,Paid Search,CAMP18
CUST038192,46,North,2022-09-26,Email,CAMP05
CUST038193,49,East,2023-04-05,Paid Search,CAMP14
CUST038194,45,Central,2021-10-18,Paid Search,CAMP17
CUST038195,21,North,2022-08-03,Organic,
CUST038196,46,South,2021-11-19,Paid Search,CAMP16
CUST038197,69,Central,2022-09-08,Email,CAMP02
CUST038198,19,North,2022-06-23,Paid Search,CAMP11
CUST038199,63,West,2024-08-17,Email,CAMP03
CUST038200,33,Central,2023-11-30,Paid Search,CAMP13
CUST038201,22,East,2024-10-04,Organic,
CUST038202,20,Central,2024-12-03,Email,CAMP02
CUST038203,18,West,2025-05-03,Email,CAMP06
CUST038204,42,West,2022-01-16,Social Media,CAMP21
CUST038205,46,East,2022-10-12,Paid Search,CAMP18
CUST038206,54,North,2023-02-26,Email,CAMP03
CUST038207,22,South,2023-02-25,Paid Search,CAMP18
CUST038208,55,West,2024-08-13,Organic,
CUST038209,60,North,2021-03-13,Paid Search,CAMP15
CUST038210,21,South,2025-04-19,Email,CAMP07
CUST038211,57,East,2023-10-31,Social Media,CAMP25
CUST038212,24,East,2022-01-17,Paid Search,CAMP18
CUST038213,43,West,2022-09-06,Social Media,CAMP24
CUST038214,56,Central,2025-03-15,Email,CAMP04
CUST038215,68,North,2023-12-17,Organic,
CUST038216,48,North,2023-03-06,Email,CAMP08
CUST038217,43,West,2025-07-01,Organic,
CUST038218,66,North,2024-03-27,Email,CAMP04
CUST038219,30,North,2021-10-09,Paid Search,CAMP12
CUST038220,29,South,2023-04-28,Paid Search,CAMP11
CUST038221,45,South,2025-11-30,Organic,
CUST038222,24,East,2024-09-22,Social Media,CAMP19
CUST038223,19,South,2024-04-01,Email,CAMP10
CUST038224,38,East,2024-08-09,Email,CAMP06
CUST038225,26,West,2023-03-20,Email,CAMP06
CUST038226,54,North,2023-08-04,Social Media,CAMP19
CUST038227,49,South,2021-05-22,Paid Search,CAMP12
CUST038228,46,North,2025-10-08,Organic,
CUST038229,46,West,2021-10-21,Social Media,CAMP24
CUST038230,23,North,2025-07-08,Email,CAMP06
CUST038231,41,Central,2025-07-16,Email,CAMP08
CUST038232,22,Central,2022-09-10,Paid Search,CAMP12
CUST038233,38,East,2025-11-15,Social Media,CAMP21
CUST038234,57,Central,2021-08-08,Paid Search,CAMP17
CUST038235,75,South,2021-06-28,Email,CAMP09
CUST038236,35,South,2021-09-26,Email,CAMP04
CUST038237,33,North,2025-06-15,Email,CAMP06
CUST038238,56,West,2022-04-18,Social Media,CAMP23
CUST038239,71,East,2025-12-19,Email,CAMP03
CUST038240,35,Central,2024-04-09,Paid Search,CAMP18
CUST038241,66,Central,2022-05-23,Paid Search,CAMP17
CUST038242,36,East,2021-12-08,Social Media,CAMP24
CUST038243,55,East,2024-09-22,Email,CAMP08
CUST038244,30,North,2023-10-25,Email,CAMP01
CUST038245,33,North,2021-09-16,Social Media,CAMP25
CUST038246,75,South,2024-09-30,Paid Search,CAMP14
CUST038247,40,East,2025-05-25,Email,CAMP10
CUST038248,18,North,2022-01-14,Organic,
CUST038249,62,Central,2023-08-22,Email,CAMP04
CUST038250,25,Central,2022-07-16,Paid Search,CAMP12
CUST038251,24,South,2022-03-02,Organic,
CUST038252,66,East,2021-03-24,Paid Search,CAMP13
CUST038253,38,South,2025-11-28,Social Media,CAMP21
CUST038254,26,East,2021-07-29,Organic,
CUST038255,74,West,2022-10-08,Email,CAMP07
CUST038256,34,East,2022-11-15,Paid Search,CAMP14
CUST038257,54,West,2024-12-30,Paid Search,CAMP16
CUST038258,33,North,2022-05-17,Email,CAMP10
CUST038259,51,North,2025-07-29,Paid Search,CAMP14
CUST038260,58,Central,2022-01-25,Paid Search,CAMP13
CUST038261,61,Central,2024-12-14,Organic,
CUST038262,41,East,2022-08-20,Email,CAMP01
CUST038263,53,North,2021-09-07,Organic,
CUST038264,66,East,2021-07-18,Paid Search,CAMP15
CUST038265,66,East,2024-02-26,Email,CAMP02
CUST038266,61,West,2024-08-21,Paid Search,CAMP11
CUST038267,41,South,2024-02-25,Email,CAMP02
CUST038268,48,Central,2023-12-21,Paid Search,CAMP15
CUST038269,74,Central,2023-08-26,Social Media,CAMP21
CUST038270,32,Central,2022-04-24,Organic,
CUST038271,58,Central,2024-11-16,Email,CAMP01
CUST038272,63,North,2021-09-05,Organic,
CUST038273,45,South,2021-10-15,Social Media,CAMP19
CUST038274,68,West,2021-03-18,Email,CAMP09
CUST038275,42,East,2024-03-18,Paid Search,CAMP16
CUST038276,66,Central,2024-05-26,Social Media,CAMP23
CUST038277,55,North,2025-03-06,Social Media,CAMP21
CUST038278,20,South,2022-01-25,Email,CAMP07
CUST038279,65,East,2023-11-05,Social Media,CAMP23
CUST038280,58,South,2023-02-27,Email,CAMP05
CUST038281,30,South,2025-11-19,Organic,
CUST038282,58,East,2023-12-14,Organic,
CUST038283,47,West,2024-04-17,Email,CAMP02
CUST038284,72,East,2022-10-13,Organic,
CUST038285,35,North,2024-08-27,Social Media,CAMP19
CUST038286,33,West,2021-03-09,Social Media,CAMP22
CUST038287,21,West,2025-05-13,Organic,
CUST038288,63,East,2023-08-16,Email,CAMP10
CUST038289,75,East,2023-11-29,Email,CAMP04
CUST038290,57,South,2025-09-11,Social Media,CAMP19
CUST038291,39,North,2021-10-26,Email,CAMP01
CUST038292,68,West,2021-08-23,Social Media,CAMP22
CUST038293,32,South,2024-03-09,Paid Search,CAMP11
CUST038294,58,Central,2022-11-18,Email,CAMP06
CUST038295,52,Central,2023-11-21,Email,CAMP01
CUST038296,67,South,2022-07-29,Paid Search,CAMP18
CUST038297,74,North,2023-01-15,Email,CAMP02
CUST038298,38,West,2022-03-16,Paid Search,CAMP14
CUST038299,23,West,2024-03-10,Social Media,CAMP21
CUST038300,27,North,2024-02-27,Organic,
CUST038301,60,East,2024-05-19,Organic,
CUST038302,39,South,2022-11-07,Email,CAMP05
CUST038303,26,North,2023-03-19,Email,CAMP01
CUST038304,65,East,2022-07-28,Email,CAMP07
CUST038305,55,North,2024-01-17,Organic,
CUST038306,25,South,2021-11-08,Email,CAMP08
CUST038307,59,East,2021-05-13,Paid Search,CAMP13
CUST038308,55,South,2022-10-26,Email,CAMP07
CUST038309,75,South,2024-04-04,Paid Search,CAMP18
CUST038310,75,West,2025-12-16,Email,CAMP10
CUST038311,74,West,2022-02-18,Organic,
CUST038312,69,East,2025-05-04,Paid Search,CAMP18
CUST038313,64,East,2022-02-13,Paid Search,CAMP16
CUST038314,56,South,2021-06-25,Email,CAMP02
CUST038315,49,Central,2021-11-10,Social Media,CAMP19
CUST038316,63,North,2024-02-29,Organic,
CUST038317,74,North,2022-11-27,Email,CAMP10
CUST038318,24,North,2023-06-01,Organic,
CUST038319,25,North,2022-05-22,Email,CAMP01
CUST038320,46,East,2024-05-24,Paid Search,CAMP12
CUST038321,35,Central,2023-09-18,Social Media,CAMP22
CUST038322,48,East,2025-09-14,Social Media,CAMP19
CUST038323,36,South,2023-06-25,Email,CAMP04
CUST038324,63,West,2021-06-15,Social Media,CAMP20
CUST038325,70,South,2025-01-10,Social Media,CAMP22
CUST038326,34,East,2023-10-09,Organic,
CUST038327,62,East,2022-04-15,Social Media,CAMP21
CUST038328,24,East,2021-05-07,Email,CAMP05
CUST038329,64,North,2022-06-28,Email,CAMP04
CUST038330,58,Central,2022-11-11,Email,CAMP08
CUST038331,59,South,2021-11-17,Organic,
CUST038332,46,East,2023-04-03,Paid Search,CAMP11
CUST038333,24,North,2023-12-07,Social Media,CAMP24
CUST038334,66,East,2021-06-05,Social Media,CAMP19
CUST038335,24,West,2021-01-07,Paid Search,CAMP13
CUST038336,45,East,2022-03-21,Email,CAMP07
CUST038337,28,South,2025-04-26,Organic,
CUST038338,67,East,2023-11-12,Social Media,CAMP19
CUST038339,51,West,2023-06-08,Organic,
CUST038340,47,North,2022-02-16,Paid Search,CAMP12
CUST038341,36,North,2023-12-07,Social Media,CAMP22
CUST038342,63,East,2024-08-07,Social Media,CAMP22
CUST038343,30,East,2022-04-02,Social Media,CAMP20
CUST038344,59,North,2024-05-02,Paid Search,CAMP11
CUST038345,74,West,2021-08-18,Email,CAMP05
CUST038346,33,East,2023-06-28,Email,CAMP07
CUST038347,57,South,2024-06-26,Organic,
